;549;6559408;AXQJ;07-7038-02-02;CAMPERA NEGRO  BOMBER CINTA SUBLIMADA EN HOMBROS - T.M;1;$1.999,90 ;499,98 ;$1.499,93 ;269,99 ;1229,94 ;220;P    Extra Descuento 5%
;549;6559385;AXPK;03-3028-03-01;PANTALÓN ROJO  CON CINTURA Y RECORTE ENGOMADO - T.S;1;$1.029,90 ;0,00 ;$1.029,90 ;102,99 ;926,91 ;220;PR5  GANGAS DE ENERO  
;549;6559385;AXNC;00-3189-02-02;LEGGING NEGRO  ESTAMPADO CINTURA COMBINADA - T.2;1;$1.589,90 ;0,00 ;$1.589,90 ;158,99 ;1430,91 ;220;PR5  GANGAS DE ENERO  
;549;6559408;AVSL;07-3063-02-03;PANTALON NEGRO  COMBINADO CON ELASTICO CON TRANSPARENCIA Y E;1;$1.499,90 ;374,98 ;$1.124,93 ;202,49 ;922,44 ;220;P    Extra Descuento 5%
;549;6564103;AXXU;24-8013-01-02;TOP BLANCO  CON RECORTE DE MICROTUL AL TONO - T.2;1;$699,90 ;174,98 ;$524,93 ;94,49 ;430,44 ;220;P    Extra Descuento 5%
276;981;6559421;AYNM;67-2180-1D-02;MUSCULOSA AMARILLO NEÓN  CON CUELLO COMBINADO - T.2;1;$749,90 ;224,97 ;$524,93 ;94,49 ;430,44 ;220;P    Extra Descuento 5%
276;981;6559421;ASGP;75-0393-04-03;BOXER AZUL NAVY  SEAMLESS BÁSICO - T.3;1;$449,95 ;112,49 ;$337,46 ;60,74 ;276,72 ;220;P    Oportunidad Boxer Seamless 2x $899.90
276;981;6559421;ATYQ;75-0393-02-03;BOXER NEGRO  SEAMLESS BÁSICO - T.3;1;$449,95 ;112,49 ;$337,46 ;60,74 ;276,72 ;220;P    Oportunidad Boxer Seamless 2x $899.90
276;981;6559421;AYMM;67-2173-02-02;"REMERA NEGRO  SIN MANGAS ""SEE YOU ON THE RUNWAY"" - T.M";1;$919,90 ;275,97 ;$643,93 ;115,91 ;528,02 ;220;P    Extra Descuento 5%
276;981;6559421;AYGH;67-0271-45-02;REMERA VERDE FLUO  BÁSICA - T.M;1;$699,95 ;174,99 ;$524,96 ;94,49 ;430,47 ;220;P    Oportunidad Remera Básica Jersey fine 2X 1399.90
276;981;6559421;ZMOC;91-0810-12-00;MOCHILA PORTA NOTEBOOK;1;$1.399,93 ;0,00 ;$1.399,93 ;139,99 ;1259,94 ;220;P    Free Premiums
276;981;6559421;AYWW;90-9872-02-00;"GORRA NEGRO  ""WILD BRAND"" - T.UNICO-TU";1;$779,94 ;0,00 ;$779,94 ;77,99 ;701,95 ;220;P    Free Premiums
276;981;6559421;AYMK;67-2172-02-03;VESTIDO NEGRO  CON RECORTE COMBINADO EN MICROTUL - T.L;1;$1.049,90 ;314,97 ;$734,93 ;132,29 ;602,64 ;220;P    Extra Descuento 5%
276;981;6559421;AYFF;4P-0016-02-03;REMERA NEGRO  APLIQUE BESO - T.L;1;$1.449,90 ;434,97 ;$1.014,93 ;182,69 ;832,24 ;220;P    Extra Descuento 5%
276;981;6559421;AZBS;67-0271-97-02;REMERA CORAL FLUO  BÁSICA - T.M;1;$699,95 ;174,99 ;$524,96 ;94,49 ;430,47 ;220;P    Oportunidad Remera Básica Jersey fine 2X 1399.90
276;981;6559421;AYND;67-2178-14-01;VESTIDO FRANCIA  CON APLIQUE BOCA - T.S;1;$1.299,90 ;389,97 ;$909,93 ;163,79 ;746,14 ;220;P    Extra Descuento 5%
276;981;6559421;AXRG;0H-5001-02-03;CAPRI NEGRO  BÁSICO - T.3;1;$1.999,90 ;599,97 ;$1.399,93 ;251,99 ;1147,94 ;220;P    Extra Descuento 5%
276;981;6559421;AYCR;3S-9000-01-02;MINIFALDA BLANCO  CRUZADA CON SHORT INTERNO - T.2;1;$1.349,90 ;404,97 ;$944,93 ;170,09 ;774,84 ;220;P    Extra Descuento 5%
276;981;6559421;AXWF;20-2020-02-01;BODY NEGRO  CON VISTA A CONTRATONO - T.1;1;$799,90 ;239,97 ;$559,93 ;100,79 ;459,14 ;220;P    Extra Descuento 5%
276;981;6559421;AYEU;5S-0001-02-02;REMERÓN NEGRO  CON RECORTE ESTAMPADO - T.2;1;$999,90 ;299,97 ;$699,93 ;125,99 ;573,94 ;220;P    Extra Descuento 5%
276;981;6559463;AXQO;07-8022-9A-01;CHALECO NARANJA FLUO  CON APLIQUE DE CINTA Y TAJOS LATERALES;1;$799,90 ;0,00 ;$799,90 ;79,99 ;719,91 ;220;PR5  GANGAS DE ENERO  
276;981;6559463;AXQN;07-7039-1D-03;CAMPERA AMARILLO NEÓN  BOMBER CORTA FRANJA EN MANGA  T.L;1;$1.059,90 ;0,00 ;$1.059,90 ;105,99 ;953,91 ;220;PR5  GANGAS DE ENERO  
276;894;6559455;AYXY;90-5148-01-38;"ZAPATILLA BLANCO  LONA ""VK ALWAYS ON THE RUN"" - T.38";1;$2.799,90 ;279,99 ;$2.519,91 ;251,99 ;2267,92 ;220;P    Calzado
276;894;6559455;AYHN;67-0279-03-02;VESTIDO ROJO  REMERÓN CON TEJIDO EN RUEDO - T.M;1;$1.499,90 ;374,98 ;$1.124,93 ;202,49 ;922,44 ;220;P    Extra Descuento 5%
;925;6559410;AXWF;20-2020-02-01;BODY NEGRO  CON VISTA A CONTRATONO - T.1;1;$559,93 ;0,00 ;$559,93 ;55,99 ;503,94 ;220;P    Free Premiums
;925;6559410;AYMI;67-2172-02-01;VESTIDO NEGRO  CON RECORTE COMBINADO EN MICROTUL - T.S;1;$1.049,90 ;262,48 ;$787,43 ;141,74 ;645,69 ;220;P    Extra Descuento 5%
;925;6559424;AXIQ;07-7037-9A-02;"CAMPERA NARANJA FLUO  CON ESTAMPA EN MANGA ""VK KEEP GOING ON";1;$1.179,90 ;0,00 ;$1.179,90 ;117,99 ;1061,91 ;220;PR5  GANGAS DE ENERO  
;925;6559410;AYUY;70-0186-02-03;VEDETINA NEGRO  DE BAÑO TIRO ALTO - T.3;1;$899,90 ;224,98 ;$674,93 ;121,49 ;553,44 ;220;P    Extra Descuento 5%
;925;6559410;AXVQ;20-2018-13-01;MUSCULOSA AMARILLO  ESCOTE CUADRADO - T.S;1;$899,90 ;224,98 ;$674,93 ;121,49 ;553,44 ;220;P    Extra Descuento 5%
;925;6559410;AYQI;8M-0004-27-02;REMERON GRIS PLOMO  COMBINADO CON CINTA SUBLIMADA - T.M;1;$1.329,90 ;332,48 ;$997,43 ;179,54 ;817,89 ;220;P    Extra Descuento 5%
;925;6559410;AXHT;08-4582-01-03;SHORT BLANCO  BAÑO PRINT HOJAS AZULES - T.L;1;$1.599,90 ;399,98 ;$1.199,93 ;215,99 ;983,94 ;220;P    Extra Descuento 5%
